field: text
field: user/screen_name
field: user/name
field: user/id
  >>>   text: "Serious Beer: Tasting American Rye Beers - [Photograph: Maggie Hoffman] I'm just going to be honest with you: I thi... http://ow.ly/15ZEmV"
  >>>   user/name: "floridavino.com"
  >>>   unixtime: 1257438793273
  >>>   user/id: 28803396
  >>>   user/screen_name: "floridavino"

  >>>   text: "Serious Beer: Tasting American Rye Beers - [Photograph: Maggie Hoffman] I'm just going to be honest with you: I thi... http://ow.ly/15ZEmW"
  >>>   user/name: "Food Biz"
  >>>   unixtime: 1257438793624
  >>>   user/id: 28324376
  >>>   user/screen_name: "foodbiztweet"

  >>>   text: "who wants to help me move this weekend??? pizza and beer!- who wants to help me move this weekend??? pizza and beer! http://bit.ly/29PkFP"
  >>>   user/name: "PizzaBot301"
  >>>   unixtime: 1257438800674
  >>>   user/id: 84526042
  >>>   user/screen_name: "PizzaBot302"

  >>>   text: "@xstefanii It's actually roll out of bed, beer n'shower, cig, shot of whiskey, pet the cat, leave."
  >>>   user/name: "Claire Kennedy"
  >>>   unixtime: 1257438804833
  >>>   user/id: 29611108
  >>>   user/screen_name: "Claireplane"

  >>>   text: "Can't wait. RT @SaintArnold: Brewing Christmas Ale & Amber Ale and...this is a big one folks... carbonating #DR9! Bottling it next week."
  >>>   user/name: "Ted Duchesne"
  >>>   unixtime: 1257438806163
  >>>   user/id: 18762585
  >>>   user/screen_name: "barleyvine"

  >>>   text: "@donmilleris I am blazing thru \"a Million Miles\"... Can't wait to hear you speak and meet you Monday on Houston. Beer afterwards on me?"
  >>>   user/name: "Ryan Sandlin"
  >>>   unixtime: 1257438809391
  >>>   user/id: 24511625
  >>>   user/screen_name: "ryaninthesky"

  >>>   text: "I favorited a YouTube video -- Lego Beer Song http://bit.ly/KOjti"
  >>>   user/name: "Luc Flemming"
  >>>   unixtime: 1257438818136
  >>>   user/id: 15243959
  >>>   user/screen_name: "Ludestru"

  >>>   text: "later today, going to go buy a six of Guatemala's Famosa beer...which is not as famous as it claims."
  >>>   user/name: "ken m"
  >>>   unixtime: 1257438822340
  >>>   user/id: 14247924
  >>>   user/screen_name: "kmontenegro"

  >>>   text: "Fundraiser for Hospice 12/6 from 2-8pm at Trillium Lodge w/ Porcelain Busdrivers $20- includes beer, some food and entries into raffles!"
  >>>   user/name: "Michelle Hinman"
  >>>   unixtime: 1257438822484
  >>>   user/id: 64863658
  >>>   user/screen_name: "MHinman923"

  >>>   text: "Sexta Fera Eco Est\u00e1tico No PUB! beer e vodka somente a 1,00 hehehehe\ne no sabado em PARANAVA\u00cd no BYZWKA, os motoqueiros ae que se espertem"
  >>>   user/name: "Lucas Trabuco"
  >>>   unixtime: 1257438841547
  >>>   user/id: 74724244
  >>>   user/screen_name: "lucastrabuco"

  >>>   text: "@mariabib ponto facultativo pra mim hj. wee. beer later?"
  >>>   user/name: "Gabriel Martins"
  >>>   unixtime: 1257438843415
  >>>   user/id: 29141715
  >>>   user/screen_name: "gom86"

  >>>   text: "@Homebrewchef I am trying to get my folks to come to that dinner too. I'll bring bottles of Rorie's Ale to pair with all  the duck-ness."
  >>>   user/name: "Peter Hoey"
  >>>   unixtime: 1257438850947
  >>>   user/id: 15352545
  >>>   user/screen_name: "Krausen"

  >>>   text: "@AleSeba ale adicioneio vc no msn pra conversar, vc aceitou?"
  >>>   user/name: "Luann Silva"
  >>>   unixtime: 1257438864610
  >>>   user/id: 45600923
  >>>   user/screen_name: "luannsilva"

  >>>   text: "MoB headlines the 10pm show at Downtown Capital Ale House for RICHMOND IMPROV FESTIVAL! $10 gets you in. Come to... http://bit.ly/2u9ZIv"
  >>>   user/name: "Made of Bees Improv"
  >>>   unixtime: 1257438869441
  >>>   user/id: 70776349
  >>>   user/screen_name: "madeofbees"

  >>>   text: "Krimpende beroepsbevolking leidt niet tot structurele krapte op de arbeidsmarkt, zegt prof P. de Beer@masterclas UvA, AIAS"
  >>>   user/name: "PP Kleinlooh"
  >>>   unixtime: 1257438875220
  >>>   user/id: 29694901
  >>>   user/screen_name: "Kleinlooh"

  >>>   text: "RT Free beer in Boulder! \nPick up the latest issue of Elevation Outdoors and bring the ad on page 30 to the Upslope Brewery for a free pint."
  >>>   user/name: "Schnitzspahn"
  >>>   unixtime: 1257438876024
  >>>   user/id: 18044533
  >>>   user/screen_name: "Schnitzspahn"

  >>>   text: "@lmlc I'm sure I will, any combination of live music, beer and free food is always welcome. Enjoy your treadmill, wear appropriate footwear."
  >>>   user/name: "hadyn pasco"
  >>>   unixtime: 1257438876363
  >>>   user/id: 21260291
  >>>   user/screen_name: "hadynpasco"

  >>>   text: "its been a while i have a beer.. CHEERS!"
  >>>   user/name: "Yvonne Kow"
  >>>   unixtime: 1257438877570
  >>>   user/id: 51187070
  >>>   user/screen_name: "yvonnek11"

  >>>   text: "A brilliant commercial - for beer http://bit.ly/3LrZv7  (via @AlexandruNistor, @Buddhabar )"
  >>>   user/name: "Lascu Simona"
  >>>   unixtime: 1257438878281
  >>>   user/id: 20427466
  >>>   user/screen_name: "SimonaLascu"

  >>>   text: "..st\u00e1vka se dotkne nejen P, ale i St\u0159edo\u010dech\u016f, kte\u0159\u00ed denn\u011b doj\u00ed\u017ed\u011bj\u00ed ... za zam\u011bstn\u00e1n\u00edm. A Pardub\u00e1ci nedoj\u00ed\u017ed\u011bj\u00ed do Prahy? http://is.gd/4NZw"
  >>>   user/name: "Helena \u010cervinkov\u00e1"
  >>>   unixtime: 1257438879499
  >>>   user/id: 36946632
  >>>   user/screen_name: "cz_lynn"

  >>>   text: "@aartiles24 pero no entiendo por qu\u00e9... Es decir, que te da Google App Engine\u00bf?\u00bf (Ahora toca aprender python? Pues ale... otro m\u00e1s :-p)"
  >>>   user/name: "\u00c1ngel Luis Quesada"
  >>>   unixtime: 1257438883486
  >>>   user/id: 14962119
  >>>   user/screen_name: "gelito"

  >>>   text: "@Hoperatives There is a beer tasting tonight 6:00pm to 9:00pm at Mayday. Harpoon, with John Baker will be there."
  >>>   user/name: "Chris Nascimento"
  >>>   unixtime: 1257438886584
  >>>   user/id: 19582149
  >>>   user/screen_name: "brewnas"

  >>>   text: "InFARMation (and Beer!) next Tuesday: Hunger, Poverty, and Policy - http://eepurl.com/eL69"
  >>>   user/name: "Michele Knaus"
  >>>   unixtime: 1257438890475
  >>>   user/id: 20405392
  >>>   user/screen_name: "eatlikeachef"

  >>>   text: "@shollenback lol u know what? I'll do that. We'll have a big tweetup w/ sum free cigars, free beer, whole 9 yds. y'all shud do a rd trip ;)"
  >>>   user/name: "Cigar Castle"
  >>>   unixtime: 1257438897348
  >>>   user/id: 48107174
  >>>   user/screen_name: "CigarCastle"

  >>>   text: "@rogerwarner sounds good. aren't we having some old cratchety nob ale in Lewes soon?"
  >>>   user/name: "jwatton"
  >>>   unixtime: 1257438898966
  >>>   user/id: 18759676
  >>>   user/screen_name: "jwatton"

  >>>   text: "a 40\" HDTV, Chuck DVDs and some beer #HappyDays"
  >>>   user/name: "cousto"
  >>>   unixtime: 1257438901112
  >>>   user/id: 26737022
  >>>   user/screen_name: "cousto"

  >>>   text: "Enjoye The Brew - a fantastic conference, brilliant workshops.  Well organised, well presented and free! Just wish there was moe time!"
  >>>   user/name: "Jo Saunders"
  >>>   unixtime: 1257438901450
  >>>   user/id: 59129819
  >>>   user/screen_name: "thejhouse"

  >>>   text: "Cost cuts, tax gains boost Molson Coors http://bit.ly/r5Sla #beer"
  >>>   user/name: "Beer logos!"
  >>>   unixtime: 1257438903154
  >>>   user/id: 64940562
  >>>   user/screen_name: "beerlogos"

  >>>   text: "Man in Breathalyzer Costume Booked for DUI http://bit.ly/3olvuf #beer"
  >>>   user/name: "Beer logos!"
  >>>   unixtime: 1257438909760
  >>>   user/id: 64940562
  >>>   user/screen_name: "beerlogos"

  >>>   text: "3 Beer!"
  >>>   user/name: "lonchoparuska"
  >>>   unixtime: 1257438910924
  >>>   user/id: 14938935
  >>>   user/screen_name: "lonchoparuska"

  >>>   text: "Oh Christmas Ale - A tribute to Great Lakes Brewing Company's Christmas Ale http://bit.ly/iSAio"
  >>>   user/name: "Bryan Collins"
  >>>   unixtime: 1257438912228
  >>>   user/id: 28356794
  >>>   user/screen_name: "BCeezie"

  >>>   text: "DENIK - Louda: Dali jsme na radu \u00fa\u0159adu. Ten n\u00e1m ale pak vym\u011b\u0159il pokutu http://bit.ly/2TrWNc"
  >>>   user/name: "Hradec Kralove"
  >>>   unixtime: 1257438921804
  >>>   user/id: 60533860
  >>>   user/screen_name: "hradec_kralove"

  >>>   text: "@aleashcar consegui sim ale!deu certo!10 pessoas confirmaram, ent\u00e3o vai ficar 10$ p cada. vai sair do cambui e campinas shop.."
  >>>   user/name: "Ana Paula Ribeiro"
  >>>   unixtime: 1257438923587
  >>>   user/id: 87534122
  >>>   user/screen_name: "anap_sribeiro"

  >>>   text: "I am thinking of writing an iPhone app to calculate best value beer. Whilst I am out shopping. Would u use this?"
  >>>   user/name: "Stewart Buchanan"
  >>>   unixtime: 1257438923904
  >>>   user/id: 21257793
  >>>   user/screen_name: "sjbuchanan007"

  >>>   text: "wonders how many people can say beer can without sounding like a Jamaican saying bacon? And also wonders how many people are trying it now?!"
  >>>   user/name: "Elvina Wibowo"
  >>>   unixtime: 1257438924029
  >>>   user/id: 49302695
  >>>   user/screen_name: "elwibowo"

  >>>   text: "Men are good at three things halo and drinking beer - that's two things - well I didn't say math."
  >>>   user/name: "Molly Row"
  >>>   unixtime: 1257438924146
  >>>   user/id: 30746928
  >>>   user/screen_name: "mollyrow"

  >>>   text: "Finger was poked. pus squirted across the room. Was prescribed antibiotics. Told to switch to lite beer during medication duration."
  >>>   user/name: "MANPIGEON"
  >>>   unixtime: 1257438925692
  >>>   user/id: 76072774
  >>>   user/screen_name: "MANPIGEON"

  >>>   text: "@READY4TEDDY:. I got u hun! No presidente imma take that new dominican beer, benadicta to the head! Shyts yummy! :) portate bien!"
  >>>   user/name: "jasmin taveras"
  >>>   unixtime: 1257438927381
  >>>   user/id: 81405868
  >>>   user/screen_name: "jazzyjas1215"

  >>>   text: "Spirits Pub &amp; Grub To Host Trivia Nights On Wednesdays http://bit.ly/DXI5K #beer"
  >>>   user/name: "Beer logos!"
  >>>   unixtime: 1257438929511
  >>>   user/id: 64940562
  >>>   user/screen_name: "beerlogos"

  >>>   text: "Bell's Winter White Ale has arrived. http://tr.im/EeYv  #beer #DecaturGA"
  >>>   user/name: "Decatur Wine&Spirits"
  >>>   unixtime: 1257438946241
  >>>   user/id: 83733399
  >>>   user/screen_name: "DecaturSpirits"

  >>>   text: "http://twitpic.com/odbv1 - Drink Drink Drink Singha Beer \u2665"
  >>>   user/name: "Achara Kenny"
  >>>   unixtime: 1257438949404
  >>>   user/id: 57013008
  >>>   user/screen_name: "lookkling"

  >>>   text: "#FridayEve -- maybe pick up a 6-pack of #beer after work"
  >>>   user/name: "John Pe"
  >>>   unixtime: 1257438950065
  >>>   user/id: 18468111
  >>>   user/screen_name: "OkJohnGo"

  >>>   text: "Heading to the Palladio anniversary party tonight in Vancouver. Maybe Tony Parson wont steal my beer this year by accident!"
  >>>   user/name: "Justine Galo"
  >>>   unixtime: 1257438952758
  >>>   user/id: 63285946
  >>>   user/screen_name: "Aviewfromabroad"

  >>>   text: "Heading to the Palladio anniversary party tonight in Vancouver. Maybe Tony Parson wont steal my beer this year by accident!"
  >>>   user/name: "Justine Galo"
  >>>   unixtime: 1257438952886
  >>>   user/id: 63515296
  >>>   user/screen_name: "TLMgalo"

  >>>   text: "RT @MSNMoneystories: Brew Quenches Thirst for Luxury: http://digg.com/d3195WT?t via @diggleague It had BETTER , for $150/bottle!!!"
  >>>   user/name: "Chris Ingham Brooke"
  >>>   unixtime: 1257438953575
  >>>   user/id: 9653432
  >>>   user/screen_name: "EnviroGraffiti"

  >>>   text: "7-11 releases its own wines...can beer and wine slushees be far behind? http://bit.ly/TvnkK"
  >>>   user/name: "Liquor Snob"
  >>>   unixtime: 1257438972227
  >>>   user/id: 12045182
  >>>   user/screen_name: "TheLiquorSnob"

  >>>   text: "\"Cold like a white beer ; freddie krugar ... ima rap bitch nightmare\""
  >>>   user/name: "Shakia \u2665"
  >>>   unixtime: 1257438974853
  >>>   user/id: 55864303
  >>>   user/screen_name: "kiiaFAMOUS"

  >>>   text: "Nice RT @cousto: a 40\" HDTV, Chuck DVDs and some beer #HappyDays"
  >>>   user/name: "Patrick L."
  >>>   unixtime: 1257438980401
  >>>   user/id: 24954697
  >>>   user/screen_name: "Rikschafahrer"

  >>>   text: "Our Hand Ground Flame Broiled Chicken Patty w/American Cheese, Mayo, Lettuce & Tomato-  Pair with a cold Brooklyn Pennant Ale"
  >>>   user/name: "Plan B Glastonbury"
  >>>   unixtime: 1257438993193
  >>>   user/id: 57354229
  >>>   user/screen_name: "planbglas"

  >>>   text: "I sadly only drank beer last night, which, thanks to a recent episode of Mythbusters, explains why I feel like I do."
  >>>   user/name: "John Says:"
  >>>   unixtime: 1257438999497
  >>>   user/id: 11983892
  >>>   user/screen_name: "GitEmSteveDave"

  >>>   text: "Speakeasy tonight, 5-9pm! We got beer, wine, liquor, snacks, and @BradyDale. What more do you need?  http://tr.im/EeYU"
  >>>   user/name: "FirstPersonArts"
  >>>   unixtime: 1257439001902
  >>>   user/id: 15137268
  >>>   user/screen_name: "FirstPersonArts"

  >>>   text: "waiting for the coffee to brew..."
  >>>   user/name: "Terra Leavens"
  >>>   unixtime: 1257439023123
  >>>   user/id: 87375978
  >>>   user/screen_name: "hisearthgirl"

  >>>   text: "RT @IDFSpokesperson: #IDF: #Palestinians hurled firebombs + rocks, damaging an #Israeli vehicle driving near Ma'ale Shomron"
  >>>   user/name: "John Hellein"
  >>>   unixtime: 1257439024672
  >>>   user/id: 30389943
  >>>   user/screen_name: "jhellein"

  >>>   text: "ever heard the song \"I'll never smoke weed with Willy again\"? well...I think I need to write \"I'll never drink beer with Christian again\""
  >>>   user/name: "blassey"
  >>>   unixtime: 1257439025009
  >>>   user/id: 14587406
  >>>   user/screen_name: "blassey"

  >>>   text: "@TastyTX help me find a beer of the month club that's legit, thanks."
  >>>   user/name: "Veronica Cardenas"
  >>>   unixtime: 1257439027121
  >>>   user/id: 28360228
  >>>   user/screen_name: "vercar"

  >>>   text: "Somebody near beer smells like beer. How gross!"
  >>>   user/name: "Andy-licious"
  >>>   unixtime: 1257439035313
  >>>   user/id: 26167637
  >>>   user/screen_name: "Andy_Ly"

  >>>   text: "Beer week starts tomorrow in San Diego!"
  >>>   user/name: "Benjamin Wojcik"
  >>>   unixtime: 1257439040326
  >>>   user/id: 27031973
  >>>   user/screen_name: "Weezyrider"

  >>>   text: "@FanpireMama it is! the only other stories I've ever re-read is ale and lyls."
  >>>   user/name: "Krystel Hamilton"
  >>>   unixtime: 1257439045047
  >>>   user/id: 54933558
  >>>   user/screen_name: "myheroin1"

  >>>   text: "@MafiaGame_cz  Rikal, ze ty kvetiny opravdu dostala, tak nemam duvod mu neverit, ale bylo to stejne divne..."
  >>>   user/name: "Michal Kub\u00e1\u0148"
  >>>   unixtime: 1257439050623
  >>>   user/id: 16086913
  >>>   user/screen_name: "kubanster"

  >>>   text: "Pake beerr nyanyi nya..Yg nyanyi bkn jimzky tp beer.. :p RT @abigaillarasati: Kenceng beneeeer @jimzky nyanyinyaaa...pake hatiiii???hahahaha"
  >>>   user/name: "jimmy sitorus"
  >>>   unixtime: 1257439052692
  >>>   user/id: 43086157
  >>>   user/screen_name: "jimzky"

  >>>   text: "@melgordon RT Great article congrats Melanie!  Had my first chocolate beer with my wife, interesting but I still prefer the classics!"
  >>>   user/name: "wraisch"
  >>>   unixtime: 1257439053151
  >>>   user/id: 17735830
  >>>   user/screen_name: "wraisch"

  >>>   text: "Does green tea prevent cancer? Evidence continues to brew, but questions remain http://esciencenews.com/node/223513"
  >>>   user/name: "Marcia Franzese"
  >>>   unixtime: 1257439053180
  >>>   user/id: 25880051
  >>>   user/screen_name: "marfnz"

  >>>   text: "I need 19 more votes on my \"what should BridgePort brew next?\" poll. Help me finish this thing off: http://tinyurl.com/yhfckqp"
  >>>   user/name: "Jeff Alworth"
  >>>   unixtime: 1257439054560
  >>>   user/id: 15007400
  >>>   user/screen_name: "Beervana"

  >>>   text: "argh frightening pic of Mrs P at Fal Beer Fest on @falmouthpeople e-news. Look like I'm wetting myself. Need a more photogenic face."
  >>>   user/name: "RachelPicken"
  >>>   unixtime: 1257439064254
  >>>   user/id: 18976639
  >>>   user/screen_name: "RachelPicken"

  >>>   text: "is off to school .. then work .. then maybe dinner and a beer at the new wings and rings place ? lovin the sun, even tho its still cold! lol"
  >>>   user/name: "Valerie Silvas"
  >>>   unixtime: 1257439070836
  >>>   user/id: 49319504
  >>>   user/screen_name: "Valerie_77_88"

  >>>   text: "do ginger's get drunk off of \"ginger ale\"?"
  >>>   user/name: "\u304b\u3052"
  >>>   unixtime: 1257439071284
  >>>   user/id: 39625626
  >>>   user/screen_name: "kageusagi"

  >>>   text: "I have hit a wall... me eyes are hangin outta my head, and the last beer has been drunk.. it is time :)"
  >>>   user/name: "Allison King"
  >>>   unixtime: 1257439075949
  >>>   user/id: 24866963
  >>>   user/screen_name: "uggboot"

  >>>   text: "Ale, en cuanto me peine voy a por una manzanica (fuji *_* las amo) y sigo viendo \"Casa\" xDDD"
  >>>   user/name: "\u00c1ngeles Amat"
  >>>   unixtime: 1257439086543
  >>>   user/id: 68432812
  >>>   user/screen_name: "amichanita"

  >>>   text: "@elaldio Tohle te\u010fka po\u0159\u00e1d hrajeme ve \u0161kole :) Ale fakt mi trvalo, ne\u017e jsem si na to ovl\u00e1d\u00e1n\u00ed zvykl."
  >>>   user/name: "Jakub Hany\u00e1\u0161"
  >>>   unixtime: 1257439087408
  >>>   user/id: 9327982
  >>>   user/screen_name: "Gouma"

  >>>   text: "@cmaio made my friend drink from the opposite side of his beer glass last night when he had hiccups. It worked :)"
  >>>   user/name: "Kate Morgan"
  >>>   unixtime: 1257439088005
  >>>   user/id: 17205367
  >>>   user/screen_name: "hushaboom"

  >>>   text: "RT @SaintArnold: Brewing Christmas Ale & Amber Ale and...this is a big one folks... carbonating #DR9! Bottling it next week."
